n,r,run,valid,path_length,computation_time
500,2,73,1,14.7357,0.0118916
500,2,74,1,14.6286,0.0155519
500,2,75,1,14.8129,0.0124922
500,2,76,1,14.9822,0.0192577
500,2,77,1,14.6226,0.0178456
500,2,78,1,14.6095,0.0178397
500,2,79,1,14.6884,0.0179651
500,2,80,1,15.2897,0.0151482
500,2,81,1,14.713,0.014802
500,2,82,1,14.5607,0.0135856
500,2,83,1,14.9737,0.0134807
500,2,84,1,14.9785,0.0144566
500,2,85,1,14.996,0.0123351
500,2,86,1,14.8275,0.015416
500,2,87,1,14.8311,0.0144058
500,2,88,1,14.6325,0.0140264
500,2,89,1,14.774,0.0112199
500,2,90,1,14.7188,0.0128249
500,2,91,1,14.6189,0.0133957
500,2,92,1,15.395,0.0128225
500,2,93,1,14.8288,0.0113983
500,2,94,1,14.687,0.0108123
500,2,95,1,14.7149,0.0283885
500,2,96,1,15.5168,0.0306375
500,2,97,1,15.1428,0.0164773
500,2,98,1,14.6099,0.0122682
500,2,99,1,14.6306,0.0112231
500,2,100,1,14.7793,0.0133746
